AlarmId,HistoryAction,AlarmKey,Node,SubMethod,AlarmGroup,SubAlarmGroup,AlarmType,Reported,Severity
3890048209,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.2 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444007,4
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444008,3
3890048353,UPDATE,"QA36CZJR01 bgpPeerEntry.10.43.149.5 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",QA36CZJR01,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444007,4
3890048351,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.18 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444007,4
3890048357,UPDATE,"QA36CZJR01 bgpPeerEntry.10.43.149.5 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",QA36CZJR01,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444007,4
3916450685,UPDATE,"ERWTAHKEPTKLH02.EZAZWG.NSmodules/events/bin/aggregators/syslogd -c 1",ERWTAHKEPTKLH02.EZAZWG.NS,Syslog_HealthCheck,PP_HealthCheck,ProcessCheck,3600,1428444006,0
3917675691,UPDATE,"SP36RCTK01: hwNmNorthboundEventNotify alarm. Event: ID:83,DeviceType:1942,TU alarm indication - Slot: 16 Port: 60 TTP_TYPE=5 16-N2PQ1-60(RDK03_LNI/2/4/0)-PPI:1",SP36RCTK01,hwNmNorthboundEventTrap,Communication,"Slot=16 Port=60 TTP_TYPE=5 16-N2PQ1-60(RDK03_LNI/2/4/0)-PPI:1",2,1428444007,4
3917675693,UPDATE,"SP36RCTK01: hwNmNorthboundEventNotify alarm. Event: ID:83,DeviceType:1942,TU alarm indication - Slot: 5 Port: 44 TTP_TYPE=5 5-N2PQ1-44(RDK03_LNI/6/21/2)-PPI:1",SP36RCTK01,hwNmNorthboundEventTrap,Communication,"Slot=5 Port=44 TTP_TYPE=5 5-N2PQ1-44(RDK03_LNI/6/21/2)-PPI:1",2,1428444007,4
3917675697,UPDATE,"SP36RCTK01: hwNmNorthboundEventNotify alarm. Event: ID:83,DeviceType:1942,TU alarm indication - Slot: 5 Port: 45 TTP_TYPE=5 5-N2PQ1-45(RDK03_LNI/6/22/2)-PPI:1",SP36RCTK01,hwNmNorthboundEventTrap,Communication,"Slot=5 Port=45 TTP_TYPE=5 5-N2PQ1-45(RDK03_LNI/6/22/2)-PPI:1",2,1428444007,4
3917675695,UPDATE,"SP36RCTK01: hwNmNorthboundEventNotify alarm. Event: ID:83,DeviceType:1942,TU alarm indication - Slot: 14 Port: 28 TTP_TYPE=5 14-N2PQ1-28(RDK03_LNI/6/12/3)-PPI:1",SP36RCTK01,hwNmNorthboundEventTrap,Communication,"Slot=14 Port=28 TTP_TYPE=5 14-N2PQ1-28(RDK03_LNI/6/12/3)-PPI:1",2,1428444007,4
3916351379,UPDATE,nagios-sysadmin-DYZ2.GZCE.OXB.BPA.NS---,DYZ2.GZCE.OXB.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351387,UPDATE,"nagios-sysadmin-HOI-01.OXB.BPA.NS--puppet agent",HOI-01.OXB.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351395,UPDATE,"nagios-sysadmin-APFPCA-JAI.BPA.NS--Bacula Client blackhole.bck",APFPCA-JAI.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351397,UPDATE,"nagios-sysadmin-APFPCA-JAI.BPA.NS--Bacula Client h00001.bck",APFPCA-JAI.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351399,UPDATE,"nagios-sysadmin-APFPCA-JAI.BPA.NS--Bacula Client dedhost-sil-133-001-0000.bck",APFPCA-JAI.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351403,UPDATE,"nagios-sysadmin-APFPCA-JAI.BPA.NS--Bacula Client wmedia-00.bck",APFPCA-JAI.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351407,UPDATE,"nagios-sysadmin-APFPCA-JAI.BPA.NS--Bacula Client bacula-dir.bck",APFPCA-JAI.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351411,UPDATE,"nagios-sysadmin-APFPCA-JAI.BPA.NS--Bacula Medium AQN600L5",APFPCA-JAI.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351417,UPDATE,"nagios-sysadmin-APFPCA-JAI.BPA.NS--Bacula Medium AQN628L5",APFPCA-JAI.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351419,UPDATE,"nagios-sysadmin-APFPCA-JAI.BPA.NS--Bacula Medium PQ7847L3",APFPCA-JAI.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351425,UPDATE,"nagios-sysadmin-APFPCA-JAI.BPA.NS--Bacula Medium PQ7852L3",APFPCA-JAI.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351431,UPDATE,"nagios-sysadmin-APFPCA-JAI.BPA.NS--NIC eth1 parameter",APFPCA-JAI.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351439,UPDATE,nagios-sysadmin-XTKU-TM.HSQ.TRSVDR.NS--mysql_slow_queries,XTKU-TM.HSQ.TRSVDR.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351441,UPDATE,"nagios-sysadmin-APFPCA-JAI.BPA.NS-KQYRKWJ--Backup Status",APFPCA-JAI.BPA.NS-KQYRKWJ,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351449,UPDATE,nagios-sysadmin-XTKU.HSQ.TRSVDR.NS--mysql_slow_queries,XTKU.HSQ.TRSVDR.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351475,UPDATE,"nagios-sysadmin-W2.LE3.BPA.NS--Port GigabitEthernet2/16",W2.LE3.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351485,UPDATE,nagios-sysadmin-RXBZB07-G2B8.BPA.NS--fs_C:/,RXBZB07-G2B8.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351517,UPDATE,nagios-sysadmin-CZM-01-01-1000.LE3.OXB.BPA.NS--fs_/,CZM-01-01-1000.LE3.OXB.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351525,UPDATE,nagios-sysadmin-NRRYZEU-G-BPA-176.BPA.NS--fs_/,NRRYZEU-G-BPA-176.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351537,UPDATE,"nagios-sysadmin-NRRYZEU-G-BPA-211.BPA.NS--puppet agent",NRRYZEU-G-BPA-211.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351539,UPDATE,nagios-sysadmin-NRRYZEU-G-BPA-211.BPA.NS--tagged_apachestatus_simple,NRRYZEU-G-BPA-211.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351541,UPDATE,nagios-sysadmin-NRRYZEU-BPA-110-001-0000.BPA.NS--fs_/,NRRYZEU-BPA-110-001-0000.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351543,UPDATE,"nagios-sysadmin-NRRYZEU-BPA-152-001-0000.BPA.NS--DRBD drbd0 status",NRRYZEU-BPA-152-001-0000.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351547,UPDATE,"nagios-sysadmin-NRRYZEU-BPA-152-001-0000.BPA.NS--NIC eth1 link",NRRYZEU-BPA-152-001-0000.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351557,UPDATE,"nagios-sysadmin-NRRYZEU-BPA-152-001-0000.BPA.NS--NIC eth1 parameter",NRRYZEU-BPA-152-001-0000.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351561,UPDATE,nagios-sysadmin-NRRYZEU-BPA-152-001-0000.BPA.NS--udp4_123,NRRYZEU-BPA-152-001-0000.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351563,UPDATE,"nagios-sysadmin-NRRYZEU-BPA-156.BPA.NS--Check_MK inventory",NRRYZEU-BPA-156.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351565,UPDATE,nagios-sysadmin-NRRYZEU-BPA-187-001-0000.BPA.NS--fs_/srv,NRRYZEU-BPA-187-001-0000.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351567,UPDATE,nagios-sysadmin-NRRYZEU-BPA-187-001-1000.BPA.NS--fs_/,NRRYZEU-BPA-187-001-1000.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351569,UPDATE,"nagios-sysadmin-NRRYZEU-BPA-192-001.BPA.NS--DRBD drbd1 status",NRRYZEU-BPA-192-001.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351573,UPDATE,nagios-sysadmin-NRRYZEU-BPA-192-002.BPA.NS--mysql_replication,NRRYZEU-BPA-192-002.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351579,UPDATE,nagios-sysadmin-NRRYZEU-BPA-192-003.BPA.NS--Check_MK,NRRYZEU-BPA-192-003.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351585,UPDATE,"nagios-sysadmin-NRRYZEU-BPA-192-003.BPA.NS--Check_MK inventory",NRRYZEU-BPA-192-003.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351589,UPDATE,nagios-sysadmin-NRRYZEU-BPA-219-001-0000.BPA.NS--fs_/srv,NRRYZEU-BPA-219-001-0000.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351591,UPDATE,nagios-sysadmin-NRRYZEU-BPA-219-001-1000.BPA.NS--fs_/,NRRYZEU-BPA-219-001-1000.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351603,UPDATE,nagios-sysadmin-IHO-LOT.LE3.OXB.BPA.NS--PING,IHO-LOT.LE3.OXB.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351607,UPDATE,"nagios-sysadmin-IHO01--Check_MK inventory",IHO01,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351611,UPDATE,"nagios-sysadmin-IHO01--Postfix Queue",IHO01,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351617,UPDATE,"nagios-sysadmin-RBMPM01.TRSVDR.NS--LOG Application",RBMPM01.TRSVDR.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351619,UPDATE,"nagios-sysadmin-MJTC04.LE3.BPA.NS--Interface UPLINK c2.oe3 _err_ 5",MJTC04.LE3.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351623,UPDATE,"nagios-sysadmin-RBMPM01.TRSVDR.NS--LOG System",RBMPM01.TRSVDR.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351633,UPDATE,"nagios-sysadmin-RWB.HSQ.TRSVDR.NS--Disk IO read",RWB.HSQ.TRSVDR.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351639,UPDATE,"nagios-sysadmin-RWB.HSQ.TRSVDR.NS--Disk IO write",RWB.HSQ.TRSVDR.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351649,UPDATE,nagios-sysadmin-WUOPJPE-OQMO.BPA.NS--PING,WUOPJPE-OQMO.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351653,UPDATE,nagios-sysadmin-ORFLT.BPA.NS--Check_MK,ORFLT.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351657,UPDATE,"nagios-sysadmin-ORFLT.BPA.NS--Check_MK inventory",ORFLT.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351659,UPDATE,nagios-sysadmin-FKVGN.SES.CDFTWX.AYK--PING,FKVGN.SES.CDFTWX.AYK,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351669,UPDATE,"nagios-sysadmin-S00010.YYQ.MGWE2AYK.NS--DRBD drbd1 status",S00010.YYQ.MGWE2AYK.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351675,UPDATE,nagios-sysadmin-S00011.YYQ.MGWE2AYK.NS--Check_MK,S00011.YYQ.MGWE2AYK.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351677,UPDATE,"nagios-sysadmin-S00011.YYQ.MGWE2AYK.NS--Check_MK inventory",S00011.YYQ.MGWE2AYK.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351681,UPDATE,nagios-sysadmin-S00011.YYQ.MGWE2AYK.NS--tagged_ssh,S00011.YYQ.MGWE2AYK.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351689,UPDATE,nagios-sysadmin-S00015.MGFP.MGWE2AYK.NS--tagged_apachestatus_simple,S00015.MGFP.MGWE2AYK.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351697,UPDATE,"nagios-sysadmin-IRTXYXY.BPA.NS--Check_MK inventory",IRTXYXY.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351701,UPDATE,"nagios-sysadmin-KJ01.YKJA.LEUU.BPA.NS--imc powersupply ps_0",KJ01.YKJA.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351707,UPDATE,nagios-sysadmin-KJ01.YNEW.LEUU.BPA.NS--Check_MK,KJ01.YNEW.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351713,UPDATE,nagios-sysadmin-KJ01.JAJS.LEUU.BPA.NS--Check_MK,KJ01.JAJS.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351717,UPDATE,"nagios-sysadmin-KJ01.JAJS.LEUU.BPA.NS--Check_MK inventory",KJ01.JAJS.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351719,UPDATE,nagios-sysadmin-JQNJ02.HSQ.MGWE2AYK.NS--netbackup,JQNJ02.HSQ.MGWE2AYK.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351729,UPDATE,"nagios-sysadmin-NR-01.BPA.NS--puppet agent",NR-01.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351737,UPDATE,nagios-sysadmin-NR-06.BPA.NS--tagged_ZGMVdelivery_nas02,NR-06.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351741,UPDATE,nagios-sysadmin-STQQ.TRSVDR.NS--tagged_https_cert,STQQ.TRSVDR.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351747,UPDATE,nagios-sysadmin-DZW-03.LE3.OXB.BPA.NS--fs_/srv,DZW-03.LE3.OXB.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351753,UPDATE,nagios-sysadmin-XCBRB04.HSQ.MGWE2AYK.NS--netbackup,XCBRB04.HSQ.MGWE2AYK.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351759,UPDATE,nagios-sysadmin-UG04211.MCR2.BPA.NS--Check_MK,UG04211.MCR2.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351769,UPDATE,nagios-sysadmin-UW14134.MCR2.BPA.NS--Check_MK,UW14134.MCR2.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351773,UPDATE,nagios-sysadmin-UW15134.MCR2.BPA.NS--Check_MK,UW15134.MCR2.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351777,UPDATE,nagios-sysadmin-RM2.MGWE2AYK.NS--udp4_123,RM2.MGWE2AYK.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351787,UPDATE,"nagios-sysadmin-FQMBUFSWD01.MGWE2AYK.NS--Check_MK inventory",FQMBUFSWD01.MGWE2AYK.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351791,UPDATE,"nagios-sysadmin-FQMBUFSWD03.MGWE2AYK.NS--Check_MK inventory",FQMBUFSWD03.MGWE2AYK.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351795,UPDATE,"nagios-sysadmin-SQVOG-01.OXB.BPA.NS--puppet agent",SQVOG-01.OXB.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351803,UPDATE,"nagios-sysadmin-VXHDWV-01.OXB.BPA.NS--puppet agent",VXHDWV-01.OXB.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351809,UPDATE,nagios-sysadmin-GOHMSJL.HSQ.MGWE2AYK.NS--tagged_dnsbl,GOHMSJL.HSQ.MGWE2AYK.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351815,UPDATE,nagios-sysadmin-LRVEZIO--PING,LRVEZIO,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351823,UPDATE,"nagios-sysadmin-DYZ01.JAJS.LEUU.BPA.NS--APC Symmetra status",DYZ01.JAJS.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351827,UPDATE,"nagios-sysadmin-DYZ01.JAJS.LEUU.BPA.NS--Check_MK inventory",DYZ01.JAJS.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351829,UPDATE,nagios-sysadmin-DYZ01.WCQB.LEUU.BPA.NS--Check_MK,DYZ01.WCQB.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351831,UPDATE,"nagios-sysadmin-DYZ01.WCQB.LEUU.BPA.NS--Check_MK inventory",DYZ01.WCQB.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351839,UPDATE,"nagios-sysadmin-DYZ01.UWOT.LEUU.BPA.NS--APC Symmetra status",DYZ01.UWOT.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351843,UPDATE,"nagios-sysadmin-DYZ01.WOCK.LEUU.BPA.NS--APC Symmetra status",DYZ01.WOCK.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351849,UPDATE,"nagios-sysadmin-DYZ01.FBHU.LEUU.BPA.NS--APC Symmetra status",DYZ01.FBHU.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351853,UPDATE,"nagios-sysadmin-DYZ01.SXEM.LEUU.BPA.NS--APC Symmetra status",DYZ01.SXEM.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351857,UPDATE,"nagios-sysadmin-DYZ01.BOMG.LEUU.BPA.NS--APC Symmetra status",DYZ01.BOMG.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351863,UPDATE,nagios-sysadmin-DYZ02.ZWZP.LEUU.BPA.NS--Check_MK,DYZ02.ZWZP.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351867,UPDATE,"nagios-sysadmin-DYZ02.ZWZP.LEUU.BPA.NS--Check_MK inventory",DYZ02.ZWZP.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351873,UPDATE,"nagios-sysadmin-DYZ02.YLLJ.LEUU.BPA.NS--APC Symmetra status",DYZ02.YLLJ.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351875,UPDATE,"nagios-sysadmin-DYZ02.YNEW.LEUU.BPA.NS--APC Symmetra status",DYZ02.YNEW.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351889,UPDATE,"nagios-sysadmin-DYZ02.PCEB.LEUU.BPA.NS--APC Symmetra status",DYZ02.PCEB.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351891,UPDATE,"nagios-sysadmin-DYZ02.SZAL.LEUU.BPA.NS--APC Symmetra status",DYZ02.SZAL.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351901,UPDATE,"nagios-sysadmin-DYZ02.UWOT.LEUU.BPA.NS--APC Symmetra status",DYZ02.UWOT.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351905,UPDATE,"nagios-sysadmin-DYZ02.WOCK.LEUU.BPA.NS--APC Symmetra status",DYZ02.WOCK.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351911,UPDATE,"nagios-sysadmin-DYZ02.KOCE.LEUU.BPA.NS--APC Symmetra status",DYZ02.KOCE.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351913,UPDATE,"nagios-sysadmin-DYZ02.TTDS.LEUU.BPA.NS--APC Symmetra status",DYZ02.TTDS.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351923,UPDATE,"nagios-sysadmin-DYZ02.CANQ.LEUU.BPA.NS--APC Symmetra status",DYZ02.CANQ.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351927,UPDATE,nagios-sysadmin-DYZ02.JAJS.LEUU.BPA.NS---,DYZ02.JAJS.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351933,UPDATE,"nagios-sysadmin-DYZ02.SXEM.LEUU.BPA.NS--APC Symmetra status",DYZ02.SXEM.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351937,UPDATE,"nagios-sysadmin-DYZ02.BOMG.LEUU.BPA.NS--APC Symmetra status",DYZ02.BOMG.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351941,UPDATE,"nagios-sysadmin-DYZ03.ZWZP.LEUU.BPA.NS--APC Symmetra status",DYZ03.ZWZP.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351949,UPDATE,"nagios-sysadmin-DYZ03.EIAD.LEUU.BPA.NS--APC Symmetra status",DYZ03.EIAD.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351961,UPDATE,"nagios-sysadmin-DYZ03.NCQG.LEUU.BPA.NS--APC Symmetra status",DYZ03.NCQG.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351965,UPDATE,"nagios-sysadmin-DYZ03.CANQ.LEUU.BPA.NS--APC Symmetra status",DYZ03.CANQ.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351967,UPDATE,"nagios-sysadmin-DYZ04.NKLA.LEUU.BPA.NS--APC Symmetra status",DYZ04.NKLA.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351973,UPDATE,"nagios-sysadmin-DYZ03.YNEW.LEUU.BPA.NS--APC Symmetra status",DYZ03.YNEW.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351975,UPDATE,"nagios-sysadmin-DYZ04.WOCK.LEUU.BPA.NS--APC External Temp 1",DYZ04.WOCK.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916351985,UPDATE,"nagios-sysadmin-DYZ04.WOCK.LEUU.BPA.NS--APC Symmetra status",DYZ04.WOCK.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916352029,UPDATE,nagios-sysadmin-DYZ2.GZCE.OXB.BPA.NS--Check_MK,DYZ2.GZCE.OXB.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916352039,UPDATE,"nagios-sysadmin-DYZ2.GZCE.OXB.BPA.NS--Check_MK inventory",DYZ2.GZCE.OXB.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916352047,UPDATE,nagios-sysadmin-DYZ2.GZCE.OXB.BPA.NS--usv,DYZ2.GZCE.OXB.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916352067,UPDATE,nagios-sysadmin-OTXUBFKC.TRSVDR.NS--tagged_https_cert,OTXUBFKC.TRSVDR.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916352093,UPDATE,"nagios-sysadmin-EXJI-IHO-01-01-0000.BPA.NS--Check_MK inventory",EXJI-IHO-01-01-0000.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916352101,UPDATE,"nagios-sysadmin-EXJI-IHO-01-01-0000.BPA.NS--NIC vzbr0.912 counters",EXJI-IHO-01-01-0000.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916352113,UPDATE,nagios-sysadmin-XGL2.LE3.BPA.NS--pppovpdn_user_count,XGL2.LE3.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916352119,UPDATE,nagios-sysadmin-CPA-01-04-1003.BPA.NS--tagged_dnsbl,CPA-01-04-1003.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916352125,UPDATE,nagios-sysadmin-CPA-01-05-1003.BPA.NS--tagged_dnsbl,CPA-01-05-1003.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916352127,UPDATE,nagios-sysadmin-SZNFLDQFAQ.WLM--http_vhost_regexi_/kontakt_SZNFLDQFAQ.WLM,SZNFLDQFAQ.WLM,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916352129,UPDATE,nagios-sysadmin-VVY.AMUTG.NS--http_vhost_http://VVY.AMUTG.NS,VVY.AMUTG.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916661133,UPDATE,"nagios-sysadmin-S00010.YYQ.MGWE2AYK.NS--NIC eth1 link",S00010.YYQ.MGWE2AYK.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916661135,UPDATE,"nagios-sysadmin-S00010.YYQ.MGWE2AYK.NS--NIC eth1 parameter",S00010.YYQ.MGWE2AYK.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916679855,UPDATE,nagios-sysadmin-KJ01.YNEW.LEUU.BPA.NS---,KJ01.YNEW.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916798063,UPDATE,nagios-sysadmin-ORFLT.BPA.NS---,ORFLT.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916798067,UPDATE,nagios-sysadmin-FKVGN.SES.CDFTWX.AYK---,FKVGN.SES.CDFTWX.AYK,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916798075,UPDATE,nagios-sysadmin-S00011.YYQ.MGWE2AYK.NS---,S00011.YYQ.MGWE2AYK.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
3916798077,UPDATE,nagios-sysadmin-KJ01.JAJS.LEUU.BPA.NS---,KJ01.JAJS.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444009,0
